24247,1.146240
15699,1.055848
22832,1.066254
16697,1.088112
40405,1.059531
26806,1.080866
20054,1.056921
20224,1.162547
41778,1.081299
8509,1.090571
13527,1.064028
15947,1.055584
17979,1.059808
19445,1.045299
19022,1.060385
39216,1.104697
4130,1.189612
10779,1.054833
12934,1.124928
41735,1.209073
26776,1.029515
30645,1.102189
22351,1.068139
4174,1.092291
44966,1.061655
22708,1.082442
43687,1.129246
41959,1.019791
12974,1.145346
15938,1.143458
37005,1.073230
23179,1.079457
13329,1.176330
26009,1.066562
17151,1.109688
19528,1.093544
36779,1.359520
24141,1.077598
36245,1.075538
38666,1.125869
40673,1.081006
27549,1.087678
13878,1.068404
20687,1.434140
35123,1.047517
3141,1.065359
28675,1.108658
38758,1.046147
30167,1.124153
16272,1.071645
14541,1.193742
15644,1.040225
24016,1.289868
30772,1.058969
22579,1.105838
18903,1.305353
15597,1.117934
11360,1.031991
6051,1.261493
7272,1.038494
15506,1.072419
15505,1.161656
28003,1.075904
8667,1.453261
15845,1.070612
23949,1.043642
33480,1.175326
26681,1.099506
21941,1.204861
5383,1.081374
1975,1.073317
14740,1.067492
27965,1.067157
41984,1.165116
31622,1.041989
27520,1.054129
40671,1.065424
26951,1.063779
13248,1.081811
15797,1.159733
27175,1.029229
11748,1.094764
39627,1.066864
19938,1.089904
28472,1.052315
15219,1.223171
42823,1.268635
22412,1.091815
26591,1.056925
32751,1.039580
23040,1.093332
44175,1.074742
13832,1.047499
16803,1.378904
25615,1.079368
19482,1.066558
31556,1.067592
14646,1.058466
232,1.058911
27931,1.071770
38488,1.075675
11549,1.128731
26377,1.074608
32951,1.063979
9013,1.066529
13650,1.033876
38050,1.067246
23388,1.080303
18500,1.061292
17095,1.116859
28265,1.088264
21767,1.058429
19697,1.063348
4356,1.080836
27926,1.066839
24799,1.101381
14738,1.084286
19973,1.080632
35264,1.060789
26471,1.065077
2649,1.066324
13610,1.031958
17541,1.107931
10640,1.111947
37953,1.059185
38445,1.323136
15388,1.102280
8664,1.095256
14516,1.067192
13786,1.053119
20006,1.079274
28726,1.055254
30694,1.055256
15886,1.090266
31533,1.081686
13757,1.051314
22339,1.082952
29568,1.214766
19346,1.234965
13454,1.101108
3263,1.073737
13408,1.109093
4901,1.087784
38854,1.052784
3747,1.066787
29611,1.066509
17745,1.052245
35086,1.096798
7334,1.091836
1064,1.060849
5944,1.058815
30457,1.074766
24248,1.085272
31854,1.059488
41517,1.107533
33606,1.047556
16743,1.116047
9744,1.064485
17143,1.111145
22448,1.034135
14595,1.114032
35077,1.064444
38844,1.056179
6565,1.109378
6479,1.083487
15016,1.094361
26460,1.181503
18949,1.057370
28254,1.070602
25332,1.071518
36056,1.073879
14924,1.175121
25169,1.060287
26110,1.070911
10245,1.239846
38064,1.052381
8146,1.093670
19175,1.060679
22221,1.137304
20338,1.083559
24096,1.061320
40782,1.057000
17138,1.203302
2410,1.101778
12746,1.066610
12925,1.071702
20833,1.063905
27529,1.089157
27321,1.066800
43977,1.135045
13537,1.070421
1901,1.060862
37632,1.066115
336,1.067870
24594,1.061746
28459,1.066566
40337,1.067623
21855,1.080738
5979,1.022270
28163,1.117651
13018,1.070637
19059,1.211768
14560,1.107446
44984,1.062147
12257,1.063979
2716,1.060586
9320,1.035216
19833,1.079078
20592,1.037028
25503,1.056282
15671,1.309729
37594,1.066417
2241,1.079979
9513,1.080560
34772,1.062566
2906,1.070505
24546,1.060767
13421,1.096039
38702,1.098502
185,1.073637
16908,1.091602
27891,1.046589
13432,1.453261
13133,1.029524
15552,1.048198
26351,1.121990
4349,1.071023
4917,1.169662
20252,1.056374
31603,1.608951
43953,1.058615
27209,1.067137
8165,1.079654
21770,1.100502
33594,1.089759
12874,286.670715
24790,1.056796
2219,1.110135
7406,1.058832
44728,1.054273
6973,1.075444
16140,1.068960
32391,1.099660
25645,1.054993
36455,1.066987
22367,1.061781
4192,1.076423
11370,1.183479
19796,1.051321
1093,1.073918
29751,1.064451
9919,1.066291
4999,1.139360
23120,1.083947
42094,1.102311
11221,1.061124
14185,1.072971
25027,1.080848
7813,1.159096
6471,1.159558
26409,1.057710
14559,1.160211
14338,1.051153
4616,1.094580
1855,1.067588
10975,1.074862
28962,1.108363
22231,1.143499
23941,1.067075
4978,1.074338
3159,1.178625
17653,1.453261
41026,1.064456
19861,1.072249
22436,1.074046
21837,1.069099
14399,1.260211
40392,1.073347
18519,1.065343
7930,1.061212
23099,1.062289
16105,1.062116
28895,1.130620
12888,1.067391
655,1.076535
15941,1.084764
30902,1.067492
23967,1.056687
6688,1.125154
14004,1.090349
25510,1.078589
42081,1.429794
9142,1.075960
38185,1.058123
38670,1.084749
42002,1.072921
16144,1.050742
29123,1.141797
27359,1.053792
27726,1.098210
39459,1.100735
26899,1.268776
18577,1.076593
14447,1.072026
38840,1.122635
30079,1.033904
9782,1.276298
1353,1.031517
30715,1.090688
38948,1.064283
32379,1.149807
33962,1.062580
42760,1.078260
12711,1.106544
2273,1.057606
15127,1.177080
4357,1.096408
16136,1.056957
6348,1.077614
39486,1.098781
19416,1.170735
29909,1.090790
12522,1.060405
17321,1.071211
16227,1.437704
18940,1.093339
16870,1.068677
5867,1.410234
30601,1.061861
25418,1.057040
2385,1.065634
5600,1.126923
44877,1.066941
14253,1.058818
16231,1.453261
33042,1.068699
37923,1.111397
18744,1.064007
18854,1.102049
13332,1.118787
36730,1.060450
24551,1.100127
26477,1.109749
22165,1.063876
2589,1.092639
20111,1.133391
604,1.062918
44550,1.079285
31761,1.139372
22629,1.045003
6598,1.132317
16566,1.174851
4397,1.177812
7869,1.075802
16500,1.118586
22651,1.066071
1661,1.455642
41299,1.058504
3602,1.071184
33673,1.063630
22523,1.070847
730,1.221550
9536,1.079526
20334,1.058706
26989,1.093842
18318,1.070885
29430,1.074182
31555,1.055114
44475,1.077433
43960,1.060626
31925,1.056424
26346,1.051806
27932,1.077947
5709,1.039103
3807,1.054884
1453,1.061440
14964,1.322445
727,1.076305
28405,1.076241
32949,1.070207
27156,1.069045
34330,1.037635
15783,1.071286
41915,1.121271
32954,1.080450
32191,1.061512
35793,1.086781
38631,1.065740
25082,1.095970
15807,1.146278
28171,1.072554
1995,1.062711
4254,1.080013
14467,1.071416
19156,1.033175
9234,1.089478
22604,1.139138
6171,1.069296
28496,1.141964
36535,1.054161
8439,1.111393
3713,1.072647
3872,1.187021
9353,1.055105
34971,1.212930
16451,1.553488
15716,1.062648
30475,1.138946
22474,1.062198
16436,1.079899
28808,1.062723
15997,1.067026
13205,1.085545
17572,1.086026
12730,1.059925
28879,1.089738
16976,1.122064
18716,1.068174
3383,1.064051
24204,1.099964
1636,1.041176
14867,1.070114
21618,1.073102
10636,1.066824
24759,1.112618
22634,1.078314
15647,1.084455
43466,1.061411
28502,1.105952
13553,1.066144
26733,1.059176
36147,1.032519
21193,1.049850
40750,1.067879
42810,1.054296
31465,1.142668
12957,1.039680
19606,1.083675
1164,1.050779
17554,1.070908
36756,1.079710
5817,1.057741
3409,1.054947
5982,1.061114
15952,1.145927
40615,1.090753
8770,1.070540
26593,1.083276
44098,1.068055
15255,1.066869
21370,1.073811
25512,1.056099
24314,1.078674
16678,1.346110
26364,1.066359
3240,1.085295
21629,1.074429
6769,1.331185
21740,1.060250
22403,1.026746
965,1.077404
29495,1.058186
36393,1.058777
40078,1.054422
11752,1.105904
9786,1.065080
6163,1.107379
40092,1.070216
14699,1.021507
373,1.078713
18466,1.261939
44107,1.079591
2232,1.082122
3012,1.067919
15867,1.083805
22458,1.067886
19694,1.066688
11433,1.072832
21266,1.112545
21377,1.071125
16259,1.081746
28353,1.095643
37680,1.068337
9553,1.055161
24822,1.118811
15518,1.092818
33616,1.061173
5577,1.053602
25947,1.055420
27721,1.051047
174,1.050722
4205,1.066715
38073,1.116047
4617,1.057979
399,1.085281
9294,1.086401
28393,1.060722
43601,1.024710
21366,1.078127
21040,1.028627
31190,1.056659
33053,1.127376
23325,1.191109
11606,1.156901
27456,1.084017
31084,1.089303
37179,1.092086
24333,1.079504
14453,1.103456
35275,1.176831
43993,1.133807
28734,1.089913
25964,1.066259
24766,1.090995
28244,1.074203
28166,1.113470
32367,1.124658
25970,1.072706
39297,1.055654
14108,1.110116
44410,1.059340
16851,1.054682
15933,1.070431
13253,1.178633
4554,1.126372
15252,1.031858
19323,1.078117
11245,1.056439
44319,1.057964
15457,1.079296
27903,1.061404
40027,1.091939
13965,1.065948
9033,1.068817
22456,1.054481
13491,1.058894
12851,1.116102
13803,1.129610
14209,1.074948
32818,1.053597
42971,1.134779
16210,1.082064
24614,1.068366
29131,1.058521
18983,1.052261
2408,1.059963
11119,1.051507
38734,1.057318
6928,1.043994
35517,1.058239
32547,1.065883
43694,1.057105
24055,1.062086
19322,1.065008
20511,1.076268
13295,1.087277
38470,1.083709
27323,1.061390
39953,1.088732
31047,1.769761
12705,1.152762
32474,1.069374
31148,1.067448
23979,1.067887
15468,1.050175
11373,1.074065
31358,1.065922
42079,1.157496
43493,1.030546
26642,1.073460
14697,1.069544
765,1.066870
27362,1.073578
31113,1.064765
28540,2.242452
2855,1.064898
43705,1.058709
19103,1.085072
35358,1.067334
45132,1.062723
14817,1.094175
9680,1.075952
29932,1.070214
30957,1.062197
24507,1.062985
6078,1.063870
17052,1.120101
23851,1.442001
23095,1.062967
12240,1.146579
18354,1.029249
27508,1.051319
22678,1.197329
2103,1.058620
21978,1.103637
18740,1.086820
14644,1.095005
41042,1.043056
10287,1.061181
12581,1.043730
43584,1.189861
7216,1.152878
3852,1.060411
12867,2.334773
34000,1.036022
7802,1.056168
19310,1.075591
21928,1.109776
44895,1.056553
12674,1.191773
11098,1.189978
9315,1.076160
11456,1.125440
14427,1.123387
45156,1.083008
10860,1.073100
7803,1.055234
24178,1.152306
40175,1.064052
20398,1.062716
34372,1.040215
44817,1.065917
3214,1.056094
19462,1.055899
11500,1.058573
22047,1.067836
17017,1.059954
30215,1.072971
666,1.078064
13576,1.071936
30025,1.059022
21668,1.109595
28389,1.066180
42830,1.069252
27479,1.070435
41824,1.059337
9046,1.067297
21411,1.067565
11263,1.095516
14454,1.101472
26948,1.421543
1854,1.065311
20528,1.071866
19734,1.040343
14992,1.046347
14691,1.156935
13379,1.031681
42858,1.063272
14049,1.099191
26892,1.080040
40019,1.055826
33992,1.070063
11562,1.143457
25972,1.051168
43968,1.111472
17967,1.173782
23621,1.181871
25453,1.077515
28429,1.065448
10105,1.055697
38441,1.112449
3282,1.060792
6256,1.061295
3955,1.186234
26080,1.066279
22114,1.069656
1775,1.056068
5589,1.118710
24110,1.067105
8220,1.128289
29180,1.123361
11569,1.063179
14475,1.077343
42768,1.066031
1077,1.034897
44935,1.026086
15740,1.056371
27114,1.072263
16409,1.083109
13622,1.032753
18111,1.059270
6205,1.055373
40279,1.067491
37754,1.076346
17206,1.080619
6355,1.061754
38551,1.179057
36772,1.069307
9242,1.057284
9574,1.053980
24724,1.071860
25149,1.154473
5399,1.077641
19448,1.079462
9857,1.085464
7341,1.101946
29745,1.054670
35141,1.023383
25835,1.059960
6575,1.069449
26657,1.060801
5575,1.077328
14612,1.076807
13357,1.068800
12984,1.116254
43862,1.064618
2016,1.081003
13687,1.072156
11106,1.092707
41074,1.065044
3339,1.147748
44780,1.178676
22468,1.077151
6583,1.178098
28857,1.076698
26006,1.192220
24100,1.083783
4002,1.181905
14035,1.101226
16541,1.077344
18925,1.057504
24291,1.040204
3024,1.060857
36606,1.094731
26744,1.147565
3970,1.074660
10272,1.069615
24047,1.056688
19302,1.198102
9171,1.070239
16591,1.120695
5452,1.158847
23828,1.147738
15718,1.061898
32253,1.057049
30764,1.056221
26605,1.064052
15025,1.208163
42647,1.064536
5705,1.053947
28538,1.072366
6680,1.118004
16813,1.122857
11023,1.088654
28520,1.058385
36272,1.057208
12642,1.084941
1153,1.197876
38636,1.095153
40845,1.086059
7471,1.101964
22552,1.036195
27336,1.063222
4830,1.081105
16003,1.084586
18192,1.062939
11148,1.136583
23245,1.065168
3064,1.067357
12725,1.185490
26356,1.064690
15750,1.066359
32127,1.238980
20813,1.025782
4338,1.162617
16734,1.280414
18821,1.071711
36532,1.138152
41411,1.095311
24447,1.073533
40919,1.080876
24747,1.077658
12616,1.108764
22125,1.128296
37500,1.050107
24104,1.604525
29372,1.070256
28215,1.041949
20505,1.167866
20104,1.068191
8361,1.070794
11798,1.022883
41458,1.065264
32023,1.148038
14668,1.076471
38462,1.057206
14710,1.074683
8449,1.093815
14244,1.080088
22586,1.099278
44937,1.113136
19499,1.071704
13324,1.078513
8581,1.058833
28235,1.108231
16503,1.058037
35854,1.500526
13570,1.117415
27842,1.056897
41981,1.067746
40968,1.089305
36815,1.166477
38180,1.132974
16387,1.197688
15326,1.070148
2644,1.859054
13563,1.068953
28592,1.046494
5408,1.066336
5005,1.086545
14469,1.062566
11882,1.092364
44218,1.154086
17055,1.065625
16428,1.061422
35066,1.064240
33864,1.078895
5331,1.330442
19248,1.098204
1608,1.174445
10732,1.083288
44692,1.303170
26204,1.090231
36890,1.081275
27989,1.064195
14292,1.196362
42122,1.061142
28421,1.086882
43096,1.057100
9265,1.075002
23322,1.073055
20524,1.063851
21241,1.075369
27937,1.068666
39601,1.075652
27625,1.060702
3215,1.205825
5164,1.060244
17305,1.179276
24374,1.070647
20567,1.085786
27367,1.074161
4876,1.080373
14653,1.061641
6224,1.061493
38732,1.081212
17334,1.187360
18893,1.093915
28737,1.088291
24066,1.033678
32715,1.048159
39468,1.039759
5727,1.067009
29530,1.061024
31169,1.138405
43574,1.553488
34767,1.069597
9006,1.099308
20243,1.094866
30473,1.124166
14641,1.057459
20535,1.155431
6779,1.066315
955,1.073008
44879,1.042322
8487,1.079894
15006,1.055611
40536,1.052112
42271,1.030306
6006,1.142104
23475,1.088914
26254,1.103711
43040,1.291943
35487,1.062564
26153,1.179963
18478,1.054234
27610,1.133781
42112,1.083691
7571,1.061404
26536,1.082168
44606,1.055420
22110,1.085025
13437,1.055363
34162,1.068161
36930,1.070181
37546,1.061306
38996,1.056985
8234,1.066433
3332,1.082620
25314,1.065678
2148,1.057503
23895,1.052425
33718,1.108544
10830,1.065946
20634,1.172574
14438,1.076120
36872,1.067098
13921,1.419624
40348,1.061921
25661,1.107640
21307,1.055050
39609,1.062211
14614,1.056633
30216,1.101475
15013,1.071580
1658,1.074021
3903,1.066316
17353,1.069658
17662,1.089059
24038,1.064844
27284,1.195347
38114,1.048022
14115,1.101239
26368,1.118438
24806,1.095595
25437,1.023386
1055,1.068154
31234,1.135651
41672,1.058851
45099,1.347033
5192,1.058791
26022,1.076741
43420,1.054600
22079,1.082876
16945,1.122069
45028,1.091821
30629,1.072910
24224,1.063351
40108,1.072655
12631,1.067701
13366,1.070802
10904,1.054931
20327,1.060512
25692,1.054881
24688,1.067395
39986,1.205976
8256,1.064690
4914,1.074995
28100,1.077189
22689,1.160422
25190,1.068849
11237,1.215631
44634,1.079387
25475,1.225273
39203,1.067294
8134,1.278028
32347,1.063923
28138,1.097995
13280,1.069504
6510,1.152843
29907,1.043596
34156,1.120458
28617,1.094325
19038,1.190377
23885,1.068033
8405,1.068648
15169,1.066702
29872,1.068083
7145,1.066335
21954,1.083014
14275,1.131868
16224,1.070029
15155,1.046670
15510,1.078132
13301,1.081632
3392,1.065528
28212,1.067130
31340,1.054158
44696,1.063112
34732,1.097424
17404,1.065952
11276,1.058401
42539,1.068547
18507,1.072702
12995,1.065275
16039,1.084964
34673,1.064645
4668,1.062828
21758,1.076312
13827,1.059469
8271,1.119851
18378,1.273246
7712,1.056063
36645,1.159410
37347,1.028815
40901,1.085429
31048,1.037110
33615,1.023679
5633,1.101980
3900,1.086774
19331,1.067085
4354,1.073028
32513,1.049062
25220,1.068183
20652,1.055230
26400,1.067501
19970,1.075112
32183,1.062536
16249,1.094686
5118,1.062613
42893,1.102293
41496,1.041751
26017,1.062185
22276,1.247155
9986,1.031976
42756,1.066423
33767,1.155233
17602,1.055367
10546,1.095607
5037,1.060175
2581,1.063181
22315,1.107087
29114,1.087615
13469,1.101596
3653,1.069296
19804,1.141370
2978,1.060787
307,1.055574
31487,1.059905
20570,1.063280
5494,1.070091
26936,1.142026
25899,1.064170
15453,1.063745
22046,1.055569
22093,1.063454
6564,1.427745
13568,1.063502
27473,1.056451
13999,1.087394
15535,1.064252
8904,1.172238
32352,1.084205
16639,1.081121
3803,1.056850
8002,1.089957
39404,1.069100
12947,1.090992
9219,1.063946
12216,1.082931
30242,1.056376
32349,1.216845
22510,1.196611
22804,1.065628
20836,1.066064
24670,1.078556
28302,1.065794
11010,1.072616
29405,1.072452
23886,1.246537
14643,1.055746
25996,1.086835
16010,1.222249
7294,1.067542
11205,1.080729
12561,1.084313
42927,1.076027
5619,1.023527
6321,1.059317
44467,1.069354
42873,1.159564
39516,1.086635
16995,1.063882
34440,1.072888
6707,1.063217
19185,1.065405
41018,1.081317
12889,1.062387
14205,1.071732
18691,1.062967
26488,1.070187
20564,1.071037
16011,1.067168
20324,1.073020
21948,1.062940
15913,1.772954
14241,1.092003
17580,1.083474
10156,1.066251
27875,1.060507
4865,2.740916
36091,1.069127
23877,1.096399
32159,1.082830
22202,1.051710
22538,1.120170
38301,1.065498
28912,1.070067
19029,1.127929
24334,1.113017
13945,1.073843
31461,1.043165
3377,1.097623
43593,1.199083
26294,1.071720
37302,1.083560
28790,1.052928
20258,1.059400
1458,1.081543
5559,1.057507
35389,1.062503
31421,1.073834
14542,1.081157
23940,1.142841
28969,1.051777
38697,1.072066
23148,1.102113
4573,1.041873
3022,1.312957
17123,1.058402
10090,1.067852
10790,1.060581
16475,1.075695
28124,1.054373
31042,1.063604
39117,1.062581
29015,1.065757
28168,1.074566
17823,1.060073
8191,1.072693
1501,1.057186
17166,1.074833
24835,1.102580
23211,1.046781
5802,1.124500
4307,1.066348
25371,1.054484
10255,1.059517
38102,1.083291
26583,1.084049
20439,1.177324
11133,1.060453
41744,1.057757
20478,1.053258
10710,1.249049
35644,1.087963
36410,1.082921
10182,1.069903
25246,1.062930
19315,1.069037
27116,1.072567
40552,1.058492
40244,1.025495
8390,1.069268
44500,1.068874
14166,1.088011
11653,1.074774
41359,1.060150
39687,1.064673
5069,1.066193
19461,1.058811
41489,1.064282
13044,1.268476
31392,1.055511
16498,1.059104
43311,1.102026
13676,1.082055
8870,1.118543
18892,1.104660
14934,1.060514
121,1.063189
31814,1.106141
19460,1.068951
24986,1.061314
28804,1.039311
24271,1.089463
10106,1.102675
21208,1.084032
13241,1.073553
10718,1.158966
4701,1.135785
42766,1.061228
12677,1.074066
41106,1.189488
22722,1.067350
25943,1.077439
25997,1.073825
32768,1.064610
40233,1.070162
173,1.159033
27087,1.070877
31270,1.072024
18469,1.067338
19426,1.064931
24570,1.269888
29510,1.059697
16725,1.028672
30963,1.059815
8264,1.081666
20685,1.072708
40679,1.076090
22940,1.067698
29704,1.042293
42514,1.064103
6010,1.128600
14140,1.059752
22214,1.063355
22756,1.061534
38650,1.054587
4117,1.057474
6143,1.062685
12707,1.052510
19686,1.140673
2850,1.090874
13405,1.118744
10944,1.134641
24807,1.056186
12843,1.073445
41389,1.028520
29334,1.078238
9730,1.056842
5897,1.077760
15263,1.072949
31988,1.110254
12774,1.074957
35244,1.078546
9708,1.082566
23823,1.099592
20650,1.055019
20763,1.176593
62,1.062551
2266,1.063883
38789,1.141084
35871,1.069269
23212,1.069537
34843,1.126547
40308,1.073962
35225,1.062924
17868,1.056340
15042,1.030279
19325,1.073334
40571,1.074930
15727,1.106717
44184,1.084935
13699,1.071337
28334,1.292148
20444,1.096680
43099,1.082047
28606,1.185758
19915,1.057060
13664,1.436317
18704,1.327241
20581,1.087119
36180,1.109375
13939,1.207129
20246,1.112140
40481,1.034014
23042,1.184058
15686,1.083687
11762,1.073678
20742,1.082829
9000,1.064346
15675,1.075101
41423,1.072952
28888,1.066997
30769,1.025254
16516,1.046944
26553,1.219412
5190,1.263193
22948,1.029761
954,1.058318
11095,1.063353
37917,1.066038
31265,1.061668
12218,1.075100
43919,1.067436
16078,1.070094
14567,1.100186
31506,1.088367
43656,1.067372
27214,1.056512
27296,1.061812
1845,1.072330
22021,1.061400
25816,1.077689
18855,1.066221
856,1.023189
28331,1.055175
11744,1.081798
24262,1.125449
12426,1.081721
1669,1.065803
24053,1.096639
19350,1.068005
12156,1.058603
32373,1.080187
27580,1.065564
11136,1.062344
11440,1.059004
36447,1.095659
18800,1.102660
24145,1.042919
18982,1.054709
26391,1.074523
30508,1.073013
3859,1.057873
16228,1.069018
26505,1.072926
15897,1.211367
38677,1.124408
2257,1.092419
2829,1.065903
10850,1.051623
13346,1.038020
33966,1.084297
30271,1.062021
24230,1.071240
2341,1.066658
8850,1.058757
5388,1.062284
9406,1.063416
13001,1.060489
41851,1.061835
4405,1.073561
7100,1.074614
34321,1.056302
42150,1.025633
22765,1.087485
44368,1.069846
35337,1.097495
30607,1.059425
20375,1.165417
17127,1.116717
18758,1.071981
22400,1.076200
27778,1.057928
1099,1.063204
26602,1.056872
25651,1.075683
14306,1.058834
22774,1.172121
32039,1.067207
15004,1.126163
29756,1.057968
22074,1.060582
43305,1.086416
25630,1.078641
35224,1.072832
12816,1.092621
11998,1.115283
28739,1.067848
17164,1.079774
16490,1.056489
26197,1.036338
16362,1.110976
18924,1.050346
26750,1.057842
11931,1.098643
824,1.073895
44640,1.098118
8603,1.063910
14993,1.064006
21355,1.022778
30102,1.119620
27225,1.169786
10653,1.120653
21640,1.071609
26444,1.068799
1367,1.064277
25083,1.063050
16926,1.080334
26655,1.063618
7699,1.092844
13574,1.077822
24752,1.063324
19873,1.059157
22575,1.061246
34930,1.023579
12341,1.062309
14224,1.021930
42214,1.056995
9285,1.053199
22118,1.085627
11702,1.059057
23999,1.076763
38117,1.469441
16013,1.222775
20651,1.122596
15315,1.090339
27535,1.067010
40592,1.069702
15304,1.066582
30925,1.066152
12775,1.066121
26544,1.077263
7906,1.062824
26301,1.062031
36918,1.075395
7919,1.079499
24505,1.076590
38919,1.318914
11712,1.052484
37440,1.076492
4092,1.152731
22593,1.023533
15376,1.059493
26675,1.057910
28314,1.118326
15945,1.065670
628,1.064702
28370,1.065463
20157,1.071232
28589,1.167521
23899,1.087107
16443,1.055614
16441,1.498392
21532,1.070328
35543,1.058169
26223,1.115574
