260097528899452929,1.005547
263791921753882624,1.002831
262936443171778560,1.283537
260486470828171265,1.021541
262968617233162240,1.067766
263790847424880641,1.017983
264255236435243008,1.064369
264221473558917120,1.003049
264091690632105984,1.038191
263929564907069441,1.021563
264249030572392448,1.038491
264222689177264128,1.013675
251535900759175169,1.033735
264247453551833088,1.002646
264110966025908224,1.005717
264148090074849280,1.020055
259176690578771968,1.023924
263138318550700032,1.098793
262664195248623616,1.015554
263950623299469312,1.018776
264224174153818113,1.079769
264169073632505857,1.013432
263153174498643968,1.031753
264137527508729856,1.055763
264215005594017792,1.082675
259147549263409155,1.068848
263642549640650752,1.013755
250754443665080322,1.005522
264225497007927296,1.069672
260242911575281664,1.046130
263181103639195650,1.015249
263821014046224385,1.020800
252153931885580288,1.071153
264238242461806592,1.040583
251908519006183424,1.017208
248992979929423872,1.017311
263456331023917056,1.012822
262938242230407171,1.085860
263964366225948672,1.046923
264131802413809664,1.018308
264145535190052865,1.205727
263944763470913536,1.123579
264236951153016833,1.004749
263439915025567744,1.016277
264244193914941440,1.008363
262784216729796608,1.005416
264067051595915266,1.031116
262952406172700672,1.006728
256470013043675137,1.019280
264121585538060288,1.024573
264101028864094208,1.035760
264260669908594688,1.042079
264171267635163136,1.014730
253740684677378048,1.021826
264134402815180800,1.007146
264118859366289408,1.010441
263641145890963457,1.004709
264224358367625216,1.030692
264111108942594048,1.006346
264249042928803840,1.006407
263909653820362752,1.030044
264245061900959744,1.023937
263839149767917568,1.054361
264231323089125376,1.044254
238128790902026240,1.005041
258991428267544577,1.006563
264190645273493505,1.018873
263115958795792385,1.010649
261323192596037632,1.009956
263832372020121601,1.011334
264237713539084288,1.014905
264255664912752640,1.022745
264226577850724352,1.021461
256075828117508096,1.042534
264247420345540608,1.012601
262407702209232897,1.017385
264078489886552064,1.007416
255916912826003457,1.009564
264241026498179072,1.004210
227450404412203008,1.033799
264054947392413698,1.098025
263743733424603136,1.029604
264232235069235201,1.011225
264172932618657792,1.065841
253142492080373760,1.008888
261783261762711552,1.021429
263467696899883008,1.013783
264242920398413824,1.019008
264029608356225025,1.008398
262557924709265409,1.037082
264096017467711488,1.041857
264241540262662144,1.015538
264222484621049858,1.007529
263708376209444865,1.025575
263821109948997632,1.054717
264234360113348608,1.037338
264127072497176576,1.019431
259303770373124097,1.009338
263410952945401858,1.012844
264190196520722432,1.090289
264253864616808448,1.004347
264186362553577472,1.052266
264230891113553921,1.021316
262650504411234304,1.012600
264059103092015105,1.041812
