260097528899452929,1.00065053
263791921753882624,1.00071633
262936443171778560,1.03722572
260486470828171265,1.00178170
262968617233162240,1.01087093
263790847424880641,1.00162542
264255236435243008,1.00222158
264221473558917120,1.00058436
264091690632105984,1.00288463
263929564907069441,1.00806928
264249030572392448,1.01012743
264222689177264128,1.00299203
251535900759175169,1.00236392
264247453551833088,1.00062096
264110966025908224,1.00096238
264148090074849280,1.00274253
259176690578771968,1.00394607
263138318550700032,1.01342428
262664195248623616,1.00274909
263950623299469312,1.00418949
264224174153818113,1.00849569
264169073632505857,1.00194180
263153174498643968,1.00161660
264137527508729856,1.00264525
264215005594017792,1.00602496
259147549263409155,1.02270949
263642549640650752,1.00090837
250754443665080322,1.00098193
264225497007927296,1.00968492
260242911575281664,1.01481807
263181103639195650,1.00189245
263821014046224385,1.00362384
252153931885580288,1.01243210
264238242461806592,1.06736565
251908519006183424,1.00214612
248992979929423872,1.00140142
263456331023917056,1.00174212
262938242230407171,1.03345501
263964366225948672,1.00861371
264131802413809664,1.00143838
264145535190052865,1.02598178
263944763470913536,1.01507521
264236951153016833,1.00080621
263439915025567744,1.00134218
264244193914941440,1.00122392
262784216729796608,1.00135267
264067051595915266,1.00659657
262952406172700672,1.00113583
256470013043675137,1.00284827
264121585538060288,1.00175822
264101028864094208,1.00250757
264260669908594688,1.00345850
264171267635163136,1.00248110
253740684677378048,1.00135100
264134402815180800,1.00184917
264118859366289408,1.00296092
263641145890963457,1.00127554
264224358367625216,1.00240099
264111108942594048,1.00121272
264249042928803840,1.00301540
263909653820362752,1.00391996
264245061900959744,1.00583184
263839149767917568,1.00310934
264231323089125376,1.00186133
238128790902026240,1.00133526
258991428267544577,1.00163460
264190645273493505,1.00158691
263115958795792385,1.00208259
261323192596037632,1.00164962
263832372020121601,1.00110829
264237713539084288,1.00199723
264255664912752640,1.00104809
264226577850724352,1.01330853
256075828117508096,1.00398028
264247420345540608,1.00102091
262407702209232897,1.00268936
264078489886552064,1.00227141
255916912826003457,1.00229132
264241026498179072,1.00234902
227450404412203008,1.00278354
264054947392413698,1.00676513
263743733424603136,1.00242996
264232235069235201,1.00169778
264172932618657792,1.00544608
253142492080373760,1.00214207
261783261762711552,1.00173020
